"Site";"Sol";"X";"Y";"Altitude";"Pente";"pH_Superficiel";"pH_Profond";"pH_Intermediaire";"Eau_Superficiel";"Eau_Profond";"Eau_Intermediaire";"Av.P_Superficiel";"Av.P_Profond";"Av.P_Intermediaire";"C_Superficiel";"C_Profond";"C_Intermediaire";"N_Superficiel";"N_Profond";"N_Intermediaire";"NO3_Superficiel";"NO3_Profond";"NO3_Intermediaire";"NH4_Superficiel";"NH4_Profond";"NH4_Intermediaire";"Exc.Ac_Superficiel";"Exc.Ac_Profond";"Exc.Ac_Intermediaire";"Exc.Al_Superficiel";"Exc.Al_Profond";"Exc.Al_Intermediaire";"Exc.Ca_Superficiel";"Exc.Ca_Profond";"Exc.Ca_Intermediaire";"Exc.Mg_Superficiel";"Exc.Mg_Profond";"Exc.Mg_Intermediaire";"Exc.K_Superficiel";"Exc.K_Profond";"Exc.K_Intermediaire";"Exc.Na_Superficiel";"Exc.Na_Profond";"Exc.Na_Intermediaire";"Exc.Cations_Superficiel";"Exc.Cations_Profond";"Exc.Cations_Intermediaire";"SatBase_Superficiel";"SatBase_Profond";"SatBase_Intermediaire";"Argile_Superficiel";"Argile_Profond";"Argile_Intermediaire";"Limon_Superficiel";"Limon_Profond";"Limon_Intermediaire";"Sable_Superficiel";"Sable_Profond";"Sable_Intermediaire"
"508-44_E";"Dunaire";606905.08505;647220.05;101.4146803;0.9862363795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_F";"Dunaire";606896.85505;647202.25;104.6881712;1.08876485375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_G";"Dunaire";606879.16505;647210.15;103.7085431;0.83421851225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_H";"Dunaire";606861.47505;647218.05;113.505393;1.04642546725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_I";"Dunaire";606843.78505;647225.95;114.127603;0.6965629165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_J";"Dunaire";606826.09505;647233.85;115.3653951;0.615414384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_K";"Dunaire";606817.62505;647216.05;117.5647328;0.5766940845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_L";"Dunaire";606835.37505;647208.15;117.7814866;0.80931409875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_M";"Dunaire";606853.12505;647200.25;111.4998256;0.81892596125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_N";"Dunaire";606870.87505;647192.35;108.4610439;0.80303864725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_O";"Dunaire";606888.62505;647184.45;105.0350051;1.09410570825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_P";"Dunaire";606880.39505;647166.65;114.9994871;0.94664802675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_Q";"Dunaire";606862.58505;647174.55;113.7618679;0.86779238225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_R";"Dunaire";606844.77505;647182.45;117.3110313;1.044160014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_S";"Dunaire";606826.96505;647190.35;122.8399929;0.8072163935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_T";"Dunaire";606809.15505;647198.25;122.0127364;0.58423541225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_U";"Dunaire";606800.68505;647180.45;126.4568156;0.532655049;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_V";"Dunaire";606818.55505;647172.55;126.6812117;0.57645891225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_W";"Dunaire";606836.42505;647164.65;127.0896106;1.05459489075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-44_X";"Dunaire";606854.29505;647156.75;117.0980306;0.8836849295;4.12;5.15;5.08;2.57;0.92;2.24;6.5;1.82;8.44;2.1;0.86;1.47;0.11;0.05;0.09;0;0;0.79;5.19;1.13;3.22;3.34;1.56;2.05;2.57;1.51;1.84;0.16;0.08;0.11;0.47;0.04;0.1;0.14;0.03;0.1;0.05;0.03;0.05;4.15;1.75;2.41;19.68;10.64;15.03;20;21;20;19;13;19;61;67;61
"508-44_Y";"Dunaire";606872.16505;647148.85;116.2287903;0.80890174725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_A";"Dunaire";607312.3075;647371.16;134.9980711;1.6445032865;4.26;5.31;4.51;2.88;0.19;0.92;51.29;0.85;7.69;2.32;0.33;1.51;0.12;0.01;0.07;2.32;1.54;1.41;0.47;0.07;0.8;2.16;0.3;0.96;0.46;0.1;0.3;0.36;0.09;0.18;1.28;0.03;0.17;1.3;0.01;0.08;0.27;0;0.02;5.37;0.44;1.41;59.72;31.41;31.98;13;13;13;4;3;4;83;84;83
"508-51_B";"Dunaire";607325.6225;647384.48;148.019032;1.09225960025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_C";"Dunaire";607338.9375;647397.8;144.9699074;0.8952803465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_D";"Dunaire";607352.2525;647411.12;141.5580197;0.6389688485;4.4;4.74;4.65;1.47;0.44;0.39;5.67;2.21;4.17;0.92;0.39;0.54;0.04;0.03;0.03;2.13;2.05;2.24;0.76;0.37;0.58;1.32;1.36;0.65;0.41;1.16;0.15;0.15;0.1;0.08;0.44;0.08;0.11;0.1;0.04;0.05;0.04;0.02;0.03;2.05;1.59;0.92;35.6;14.93;29.16;11;12;11;12;9;12;77;79;77
"508-51_E";"Dunaire";607365.5675;647424.44;137.3614219;0.5814116815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_F";"Dunaire";607380.0025;647410.62;140.2247622;0.544741178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_G";"Dunaire";607366.6575;647397.26;145.4757293;0.61326724775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_H";"Dunaire";607353.3125;647383.9;149.1497919;0.81948763525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_I";"Dunaire";607339.9675;647370.54;144.1371699;1.41585673125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_J";"Dunaire";607326.6225;647357.18;138.027551;0.5201958925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_K";"Dunaire";607340.9375;647343.2;139.4178289;0.4816022485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_L";"Dunaire";607354.3125;647356.6;142.7824091;0.809984009;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_M";"Dunaire";607367.6875;647370;148.6062218;0.78473704075;3.69;5.36;4.72;2.97;0.21;0.57;12.57;1.7;4.98;3.26;0.34;1.14;0.17;0.02;0.06;1.28;0.66;0.81;0.56;0.03;0.53;3.61;0.25;0.7;0.67;0.03;0.15;0.37;0.09;0.11;1.82;0.03;0.12;0.6;0.02;0.06;0.18;0.02;0.01;6.57;0.41;1.01;45.09;38.74;30.2;11;11;11;8;8;8;81;81;81
"508-51_N";"Dunaire";607381.0625;647383.4;147.2052275;0.5243660175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_O";"Dunaire";607394.4375;647396.8;146.7108019;0.51892840225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_P";"Dunaire";607408.8725;647382.98;148.3381842;0.5111265385;3.94;5.32;4.43;2.3;0.35;0.52;19.76;1.16;3.11;1.93;0.29;0.85;0.08;0.02;0.04;1.12;0.87;2.03;0.9;0.16;0.48;2.66;0.65;0.8;0.46;0.25;0.33;0.49;0.07;0.1;1.3;0.04;0.2;0.44;0.02;0.07;0.11;0.02;0.04;5;0.8;1.21;46.73;18.93;33.58;12;14;12;8;5;8;80;81;80
"508-51_Q";"Dunaire";607395.4675;647369.54;151.76659;0.478898214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_R";"Dunaire";607382.0625;647356.1;153.0254326;1.00392341775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_S";"Dunaire";607368.6575;647342.66;143.1872887;0.77293440125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_T";"Dunaire";607355.2525;647329.22;144.5899551;0.5638171095;4.18;5.04;5.14;1.83;0.58;0.54;10.98;2.46;4.34;1.91;0.54;0.81;0.1;0.03;0.04;1.84;1.81;2.17;1.73;0.44;0.74;2.19;0.91;0.65;0.92;0.8;0.28;0.22;0.08;0.12;0.55;0.03;0.11;0.17;0.02;0.06;0.07;0.01;0.01;3.2;1.05;0.95;31.58;13.73;31.48;11;13;11;7;17;7;82;70;82
"508-51_U";"Dunaire";607369.5675;647315.24;144.3868271;0.8812605565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_V";"Dunaire";607383.0025;647328.72;146.0203742;0.7140902;3.92;5.19;4.91;4.41;1.41;0.58;19.92;1.58;3.86;2.32;0.73;0.76;0.1;0.04;0.03;0.74;0.71;1.58;1.53;0.18;0.86;3.24;1.42;0.91;1.1;1.29;0.7;0.51;0.07;0.11;1.81;0.02;0.04;0.53;0.02;0.03;0.12;0;0.01;6.2;1.53;1.09;47.7;7.02;17.24;14;17;14;10;9;10;76;74;76
"508-51_W";"Dunaire";607396.4375;647342.2;154.3716072;0.70158763375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_X";"Dunaire";607409.8725;647355.68;155.016341;0.5016456745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-51_Y";"Dunaire";607423.3075;647369.16;153.5902012;0.6072745215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_A";"Dunaire";607378.8825;647437.76;137.2362086;0.57829305175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_B";"Dunaire";607392.1975;647451.08;133.1597601;0.53800237525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_C";"Dunaire";607405.5125;647464.4;130.8629563;0.4725667725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_D";"Dunaire";607418.8275;647477.72;131.7922618;0.4416992655;5.04;5.1;4.77;1.47;1.07;0.6;6.05;1.59;4.12;0.6;0.55;0.66;0.03;0.03;0.04;2.85;1.94;1.79;1.95;0.43;1.28;1.12;1.47;1.06;1.04;1.19;0.8;0.09;0.08;0.1;0.04;0.04;0.08;0.01;0.01;0.03;0.01;0;0.01;1.27;1.59;1.27;11.86;7.72;16.95;11;16;11;9;8;9;80;76;80
"508-52_E";"Dunaire";607432.1425;647491.04;129.8503013;0.49020598275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_F";"Dunaire";607446.7275;647477.42;133.7320703;0.51660535425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_G";"Dunaire";607433.3825;647464.06;135.4918676;0.5162029685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_H";"Dunaire";607420.0375;647450.7;135.6584192;0.457531637;4.3;5.21;5.05;1.42;0.17;0.31;8.35;0.78;2.34;2.13;0.18;0.76;0.11;0.02;0.04;1.8;1.97;2.11;1.33;0.11;0.37;1.67;0.3;0.4;0.41;0.15;0.15;0.14;0.07;0.08;0.43;0.02;0.06;0.08;0;0.03;0.05;0;0.01;2.36;0.38;0.58;29.2;21.85;30.65;14;15;14;0;8;0;86;77;86
"508-52_I";"Dunaire";607406.6925;647437.34;138.6829941;0.53995860475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_J";"Dunaire";607393.3475;647423.98;139.3022849;0.531252241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_K";"Dunaire";607407.8125;647410.2;141.6266693;0.5165496335;3.76;5.02;4.01;2.51;0.92;0.6;10.2;2.15;2.44;1.72;0.44;0.55;0.09;0.03;0.03;1.24;1.69;1.33;2.87;0.39;1.05;2.1;1.26;0.65;0.62;1.11;0.55;0.28;0.08;0.14;1.18;0.03;0.19;0.14;0.03;0.05;0.07;0.01;0.04;3.77;1.42;1.08;44.21;11.14;39.4;13;19;13;11;9;11;76;73;76
"508-52_L";"Dunaire";607421.1875;647423.6;141.8109024;0.5483641705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_M";"Dunaire";607434.5625;647437;138.1257411;0.47175491025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_N";"Dunaire";607447.9375;647450.4;137.2455946;0.45984689925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_O";"Dunaire";607461.3125;647463.8;136.1849694;0.62399561025;3.74;5.19;4.5;3.82;1.02;0.55;14.4;3.08;4.91;2.59;0.57;0.6;0.11;0.03;0.03;3.56;2.38;2.25;0.9;0.7;0.58;3.59;0.96;0.9;1.01;0.61;0.45;0.5;0.08;0.11;1.38;0.03;0.08;0.25;0.02;0.04;0.18;0;0.01;5.89;1.09;1.15;39.15;11.59;21.37;12;13;12;8;9;8;80;78;80
"508-52_P";"Dunaire";607475.8975;647450.18;135.9053314;0.736544448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_Q";"Dunaire";607462.4925;647436.74;139.3956172;0.737997633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"508-52_R";"Dunaire";607449.0875;647423.3;142.8722796;0.5435126885;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
